q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
13 years old,Female,Class 7,Never,1.67,62,4 or 5 times,I had a cut or stab wound,0 days,Sometimes,Sometimes,Yes,Yes,2 or 3 times,3 or more,NA,0 days,0 days,I do not know,10 or 11 years old,NA,0 times,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
13 years old,Female,Class 7,Sometimes,1.63,58,1 time,Concussion/head injury,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
14 years old,Female,Class 7,Most of the time,1.6,53,NA,NA,NA,Most of the time,Never,No,Yes,0 times,3 or more,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
13 years old,Female,Class 7,Sometimes,1.67,64,NA,NA,NA,Most of the time,Never,No,Yes,0 times,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
13 years old,Female,Class 7,Never,1.58,44,NA,Not seriously injured,1 or 2 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 time,823.348,201502006,11
14 years old,Female,Class 7,Always,1.62,60,12 or more times,I had a cut or stab wound,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12 or more times,823.348,201502006,11
11 years old or younger,Male,Class 7,Never,1.58,50,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,NA,NA,NA,NA,2 or 3 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.55,52,12 or more times,I had a cut or stab wound,3 to 5 days,Never,Sometimes,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,4 or 5 times,655.2811,201502006,11
13 years old,Female,Class 7,Never,1.64,57,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,4,0 days,Most of the time,12 or more times,823.348,201502006,11
14 years old,Female,Class 7,Never,1.58,49,6 or 7 times,Not seriously injured,6 to 9 days,Always,Never,NA,NA,6 or more times,3 or more,NA,6 to 9 days,20 to 29 days,NA,10 or 11 years old,NA,NA,Always,Sometimes,4,6 to 9 days,Sometimes,8 or 9 times,823.348,201502006,11
14 years old,Female,Class 7,Never,1.65,66,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,NA,NA,0 times,Always,Sometimes,5,10 or more days,Sometimes,12 or more times,823.348,201502006,11
14 years old,Female,Class 7,Never,1.63,62,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,1 or 2 days,Most of the time,12 or more times,823.348,201502006,11
14 years old,NA,Class 7,Never,NA,NA,4 or 5 times,Not seriously injured,1 or 2 days,Sometimes,Rarely,NA,No,2 or 3 times,NA,I have never smoked cigarettes,0 days,0 days,Neither,NA,NA,NA,Sometimes,Sometimes,3,0 days,Most of the time,4 or 5 times,655.2811,201502006,11
14 years old,Female,Class 7,Never,1.68,65,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,2,0 days,Sometimes,12 or more times,823.348,201502006,11
14 years old,Female,Class 7,Never,NA,NA,2 or 3 times,Concussion/head injury,6 to 9 days,Always,Never,NA,NA,6 or more times,3 or more,NA,6 to 9 days,20 to 29 days,NA,7 years old or younger,20 or more times,0 times,Sometimes,Sometimes,3,0 days,Sometimes,6 or 7 times,823.348,201502006,11
14 years old,NA,Class 7,Never,NA,NA,2 or 3 times,Not seriously injured,NA,Always,Never,Yes,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Sometimes,4 or 5 times,655.2811,201502006,11
14 years old,NA,Class 8,Most of the time,NA,NA,2 or 3 times,I had a gunshot wound,6 to 9 days,Most of the time,Always,Yes,No,0 times,0,NA,3 to 5 days,20 to 29 days,My father or male guardian,10 or 11 years old,1 or 2 times,3 to 9 times,Sometimes,Sometimes,5,3 to 5 days,Most of the time,6 or 7 times,493.7093,201502006,11
16 years old,Male,Class 7,Sometimes,1.62,49,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,Yes,No,1 time,3 or more,7 years old or younger,10 to 19 days,10 to 19 days,NA,8 or 9 years old,10 to 19 times,10 to 19 times,Never,Always,3,6 to 9 days,Always,2 or 3 times,655.2811,201502006,11
12 years old,Male,Class 7,Always,1.58,38,2 or 3 times,I had a cut or stab wound,NA,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,NA,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,4 or 5 times,655.2811,201502006,11
14 years old,Male,Class 7,Most of the time,1.53,49,8 or 9 times,Concussion/head injury,6 to 9 days,Sometimes,Sometimes,Yes,Yes,1 time,3 or more,10 or 11 years old,1 or 2 days,0 days,Neither,NA,0 times,0 times,Most of the time,Sometimes,4,1 or 2 days,Most of the time,1 time,655.2811,201502006,11
14 years old,Male,Class 7,Most of the time,1.64,55,8 or 9 times,Concussion/head injury,6 to 9 days,Sometimes,Sometimes,No,No,0 times,2,NA,NA,1 or 2 days,Neither,NA,NA,NA,Sometimes,Sometimes,2,3 to 5 days,Never,1 time,655.2811,201502006,11
14 years old,Male,Class 7,Always,1.58,47,NA,NA,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Sometimes,1,NA,Rarely,0 times,655.2811,201502006,11
14 years old,Female,Class 7,Never,1.44,39,6 or 7 times,Broken bone/dislocated joint,1 or 2 days,NA,NA,NA,NA,6 or more times,3 or more,12 or 13 years old,0 days,0 days,My father or male guardian,12 or 13 years old,3 to 9 times,3 to 9 times,Always,Sometimes,2,6 to 9 days,NA,8 or 9 times,823.348,201502006,11
13 years old,Male,Class 7,NA,1.6,54,1 time,I had a cut or stab wound,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,0 times,655.2811,201502006,11
13 years old,Male,Class 8,Never,1.61,50,NA,NA,NA,Sometimes,Always,No,Yes,4 or 5 times,3 or more,I have never smoked cigarettes,NA,0 days,Neither,10 or 11 years old,20 or more times,0 times,Rarely,Never,4,0 days,Never,NA,577.9906,201502006,11
14 years old,Male,Class 7,Never,1.59,41,12 or more times,Concussion/head injury,6 to 9 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Sometimes,12 or more times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.63,50,12 or more times,Concussion/head injury,3 to 5 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Sometimes,12 or more times,655.2811,201502006,11
13 years old,Male,Class 7,Never,1.59,46,12 or more times,Concussion/head injury,6 to 9 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,NA,Sometimes,4,0 days,Sometimes,12 or more times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.64,59,NA,Not seriously injured,0 days,NA,Never,NA,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,NA,NA,NA,0 days,NA,0 times,655.2811,201502006,11
15 years old,Female,Class 7,Always,1.62,51,1 time,I had a cut or stab wound,NA,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,10 or 11 years old,10 to 19 times,1 or 2 times,Never,Most of the time,2,1 or 2 days,Rarely,0 times,823.348,201502006,11
17 years old,Male,Class 7,Sometimes,1.52,46,0 times,Not seriously injured,1 or 2 days,Sometimes,Most of the time,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,NA,0 times,NA,Never,Never,1,1 or 2 days,Never,0 times,655.2811,201502006,11
13 years old,Male,Class 7,Never,1.57,44,6 or 7 times,Broken bone/dislocated joint,1 or 2 days,NA,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Never,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.58,49,1 time,I had a cut or stab wound,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,3,0 days,NA,0 times,655.2811,201502006,11
13 years old,Male,Class 7,Never,1.43,46,2 or 3 times,Concussion/head injury,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Always,2 or 3 times,655.2811,201502006,11
14 years old,Female,Class 7,Never,1.59,54,4 or 5 times,I had a cut or stab wound,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Most of the time,4 or 5 times,823.348,201502006,11
12 years old,Male,Class 7,Always,1.59,44,2 or 3 times,I had a cut or stab wound,All 30 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Never,3,0 days,Rarely,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.59,53,NA,Not seriously injured,0 days,Never,Never,Yes,No,0 times,1,7 years old or younger,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,655.2811,201502006,11
14 years old,Female,Class 7,Always,1.52,41,NA,NA,0 days,Always,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,0 days,Most of the time,0 times,823.348,201502006,11
14 years old,Male,Class 7,Sometimes,1.63,59,2 or 3 times,Concussion/head injury,3 to 5 days,Sometimes,Rarely,No,No,0 times,3 or more,14 or 15 years old,1 or 2 days,All 30 days,My mother or female guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,12 or more times,655.2811,201502006,11
13 years old,Male,Class 7,Never,1.62,59,NA,NA,0 days,Never,Never,No,Yes,0 times,2,NA,0 days,0 days,I do not know,NA,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,655.2811,201502006,11
13 years old,Male,Class 7,Never,1.6,58,8 or 9 times,Broken bone/dislocated joint,1 or 2 days,Sometimes,Sometimes,No,No,0 times,NA,8 or 9 years old,1 or 2 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,3,0 days,Sometimes,4 or 5 times,655.2811,201502006,11
13 years old,Female,Class 7,Always,NA,NA,8 or 9 times,I had a cut or stab wound,1 or 2 days,Sometimes,Never,Yes,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,823.348,201502006,11
12 years old,Male,Class 7,Always,1.47,42,6 or 7 times,Not seriously injured,3 to 5 days,Rarely,Rarely,Yes,No,4 or 5 times,0,NA,0 days,20 to 29 days,Neither,NA,NA,0 times,Always,Sometimes,4,0 days,Most of the time,1 time,655.2811,201502006,11
15 years old,Male,Class 7,Never,1.53,54,1 time,I had a cut or stab wound,NA,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,7 years old or younger,NA,0 times,Sometimes,Sometimes,3,0 days,Most of the time,4 or 5 times,655.2811,201502006,11
13 years old,Female,Class 7,Never,1.61,64,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,3,0 days,Sometimes,12 or more times,823.348,201502006,11
14 years old,Male,Class 7,Sometimes,1.64,58,2 or 3 times,I had a cut or stab wound,1 or 2 days,Always,Never,Yes,No,1 time,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Sometimes,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Sometimes,1.54,43,2 or 3 times,Not seriously injured,1 or 2 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,3,3 to 5 days,Never,0 times,655.2811,201502006,11
13 years old,Female,Class 7,Sometimes,1.62,58,8 or 9 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,Yes,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,3,0 days,Most of the time,0 times,823.348,201502006,11
14 years old,Female,Class 7,Never,1.58,47,2 or 3 times,Concussion/head injury,0 days,Rarely,Never,No,No,0 times,3 or more,7 years old or younger,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,6 to 9 days,NA,2 or 3 times,823.348,201502006,11
13 years old,Male,Class 7,Rarely,1.59,55,2 or 3 times,Not seriously injured,3 to 5 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Always,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.57,42,1 time,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,1,3 to 5 days,Most of the time,4 or 5 times,655.2811,201502006,11
14 years old,Male,Class 7,Most of the time,1.48,37,2 or 3 times,Concussion/head injury,1 or 2 days,Sometimes,Never,No,Yes,0 times,1,10 or 11 years old,1 or 2 days,1 or 2 days,Both,8 or 9 years old,1 or 2 times,3 to 9 times,Rarely,Most of the time,3,0 days,Most of the time,2 or 3 times,655.2811,201502006,11
16 years old,Male,Class 7,Always,1.52,48,6 or 7 times,Not seriously injured,3 to 5 days,Rarely,Rarely,Yes,NA,4 or 5 times,0,16 or 17 years old,6 to 9 days,20 to 29 days,Neither,16 or 17 years old,10 to 19 times,0 times,Always,Rarely,1,0 days,Never,1 time,655.2811,201502006,11
14 years old,NA,Class 8,Always,NA,NA,12 or more times,Something else happened to me,All 30 days,Always,Always,No,No,6 or more times,3 or more,NA,All 30 days,All 30 days,I do not know,NA,20 or more times,20 or more times,Always,Always,5,10 or more days,Always,12 or more times,577.9906,201502006,11
14 years old,Male,Class 7,Most of the time,1.56,46,8 or 9 times,Concussion/head injury,6 to 9 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,NA,NA,NA,Never,Rarely,3,3 to 5 days,Sometimes,1 time,655.2811,201502006,11
12 years old,Female,Class 7,Never,1.46,40,2 or 3 times,Concussion/head injury,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,NA,0 times,Always,Sometimes,2,NA,Always,2 or 3 times,823.348,201502006,11
14 years old,Female,Class 7,Always,1.57,45,10 or 11 times,Broken bone/dislocated joint,0 days,Never,Sometimes,Yes,NA,4 or 5 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,7 years old or younger,0 times,0 times,Most of the time,Rarely,NA,1 or 2 days,Rarely,0 times,823.348,201502006,11
NA,Male,Class 7,Most of the time,NA,NA,4 or 5 times,I had a cut or stab wound,10 to 19 days,Sometimes,Never,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,NA,Rarely,3,3 to 5 days,Sometimes,6 or 7 times,655.2811,201502006,11
14 years old,Male,Class 7,Most of the time,1.48,37,1 time,Concussion/head injury,1 or 2 days,Sometimes,Sometimes,Yes,Yes,0 times,3 or more,7 years old or younger,All 30 days,0 days,Neither,NA,0 times,NA,Most of the time,Sometimes,4,3 to 5 days,Sometimes,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Rarely,1.59,51,4 or 5 times,Concussion/head injury,10 to 19 days,Sometimes,Sometimes,Yes,Yes,4 or 5 times,3 or more,7 years old or younger,All 30 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Sometimes,4,3 to 5 days,Sometimes,1 time,655.2811,201502006,11
13 years old,Male,Class 7,Never,1.66,58,1 time,I was poisoned,1 or 2 days,Most of the time,Most of the time,Yes,NA,1 time,1,NA,1 or 2 days,1 or 2 days,Both,I have never used drugs,0 times,0 times,NA,Sometimes,3,0 days,Rarely,10 or 11 times,655.2811,201502006,11
13 years old,Female,Class 7,Always,1.58,47,8 or 9 times,I had a cut or stab wound,1 or 2 days,Sometimes,Never,Yes,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,823.348,201502006,11
14 years old,Male,Class 7,Never,1.49,39,4 or 5 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.58,42,4 or 5 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.55,46,4 or 5 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.66,61,4 or 5 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,655.2811,201502006,11
14 years old,Male,Class 7,Never,1.67,59,4 or 5 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,655.2811,201502006,11
13 years old,Female,Class 7,Rarely,1.65,58,4 or 5 times,Concussion/head injury,1 or 2 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 or 5 times,823.348,201502006,11
13 years old,Female,Class 7,Never,1.63,62,6 or 7 times,Not seriously injured,NA,Most of the time,Never,No,Yes,0 times,0,I have never smoked cigarettes,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 or 5 times,823.348,201502006,11
13 years old,Female,Class 7,Never,1.63,58,0 times,Not seriously injured,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12 or more times,823.348,201502006,11
14 years old,Female,Class 7,Never,1.57,54,12 or more times,Something else happened to me,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
13 years old,Female,Class 7,Never,1.67,66,1 time,Not seriously injured,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
13 years old,Female,Class 7,Never,1.64,61,1 time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823.348,201502006,11
12 years old,Female,Class 7,Never,1.48,45,NA,NA,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
11 years old or younger,Male,Class 7,NA,1.56,48,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,NA,1 time,3 or more,7 years old or younger,10 to 19 days,0 days,Neither,NA,NA,NA,NA,NA,NA,NA,NA,2 or 3 times,655.2811,201502006,11
14 years old,Male,Class 7,Most of the time,1.64,63,1 time,Not seriously injured,NA,Rarely,Rarely,No,NA,1 time,3 or more,7 years old or younger,10 to 19 days,0 days,Neither,14 or 15 years old,0 times,0 times,NA,NA,NA,NA,NA,2 or 3 times,655.2811,201502006,11
14 years old,Female,Class 7,Never,1.66,63,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,NA,NA,NA,NA,0 times,823.348,201502006,11
14 years old,NA,Class 7,NA,NA,NA,0 times,Not seriously injured,0 days,Most of the time,Never,No,No,0 times,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12 or more times,655.2811,201502006,11
14 years old,Female,Class 7,Never,1.65,63,6 or 7 times,Not seriously injured,3 to 5 days,Rarely,Rarely,Yes,NA,4 or 5 times,NA,NA,6 to 9 days,20 to 29 days,Neither,10 or 11 years old,3 to 9 times,NA,NA,NA,NA,3 to 5 days,NA,1 time,823.348,201502006,11
16 years old,Male,Class 7,Sometimes,1.62,59,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,Yes,No,4 or 5 times,3 or more,16 or 17 years old,6 to 9 days,20 to 29 days,Neither,NA,NA,1 or 2 times,NA,NA,NA,NA,NA,2 or 3 times,655.2811,201502006,11
17 years old,Male,Class 9,Sometimes,1.63,60,12 or more times,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,3 or more,NA,10 to 19 days,10 to 19 days,My father or male guardian,NA,20 or more times,0 times,Always,Always,5,0 days,Never,0 times,633.5671,201502006,11
14 years old,Female,Class 9,Sometimes,1.56,52,1 time,I had a cut or stab wound,6 to 9 days,Most of the time,Rarely,No,Yes,0 times,1,14 or 15 years old,0 days,1 or 2 days,My father or male guardian,14 or 15 years old,1 or 2 times,10 to 19 times,Most of the time,Rarely,3,0 days,Never,2 or 3 times,581.4145,201502006,11
16 years old,Female,Class 9,Always,NA,NA,1 time,I had a cut or stab wound,0 days,Never,Sometimes,No,No,0 times,0,14 or 15 years old,20 to 29 days,20 to 29 days,I do not know,8 or 9 years old,20 or more times,3 to 9 times,Rarely,Rarely,3,1 or 2 days,Sometimes,1 time,581.4145,201502006,11
16 years old,Male,Class 9,Never,1.47,39,1 time,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,1 or 2 days,Rarely,0 times,633.5671,201502006,11
14 years old,Female,Class 9,Never,1.59,48,NA,NA,NA,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,581.4145,201502006,11
16 years old,Male,Class 9,Never,1.52,48,1 time,I had a cut or stab wound,NA,Sometimes,Never,No,No,0 times,3 or more,NA,NA,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,633.5671,201502006,11
16 years old,Male,Class 9,Never,1.58,44,6 or 7 times,I had a cut or stab wound,3 to 5 days,Sometimes,Rarely,No,No,0 times,1,12 or 13 years old,0 days,0 days,My father or male guardian,12 or 13 years old,0 times,0 times,Always,Always,5,0 days,Always,4 or 5 times,633.5671,201502006,11
15 years old,Male,Class 9,Sometimes,1.62,67,1 time,Broken bone/dislocated joint,1 or 2 days,Sometimes,Always,Yes,No,1 time,NA,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,1 or 2 days,Rarely,2 or 3 times,633.5671,201502006,11
16 years old,Male,Class 9,Never,1.65,48,1 time,I had a cut or stab wound,NA,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,0 times,633.5671,201502006,11
12 years old,Female,Class 7,Never,1.64,47,0 times,Not seriously injured,3 to 5 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,4 or 5 times,1097.7974,201502006,11
17 years old,Male,Class 9,Sometimes,1.37,39,0 times,Not seriously injured,0 days,Sometimes,Sometimes,Yes,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,NA,Never,0 times,633.5671,201502006,11
17 years old,Male,Class 9,Never,1.53,42,2 or 3 times,I had a bad burn,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,633.5671,201502006,11
15 years old,Male,Class 9,Never,1.48,36,NA,Not seriously injured,1 or 2 days,Sometimes,Sometimes,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Never,1,0 days,Sometimes,0 times,633.5671,201502006,11
16 years old,Male,Class 9,Most of the time,1.54,38,12 or more times,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Rarely,1,0 days,Most of the time,0 times,633.5671,201502006,11
14 years old,Female,Class 9,Always,1.63,57,NA,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,1,1 or 2 days,Sometimes,2 or 3 times,581.4145,201502006,11
15 years old,Female,Class 9,Sometimes,1.42,37,2 or 3 times,Something else happened to me,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,1,0 days,Sometimes,0 times,581.4145,201502006,11
17 years old,Female,Class 9,Always,1.49,39,6 or 7 times,Concussion/head injury,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,Most of the time,Rarely,1,0 days,Most of the time,2 or 3 times,581.4145,201502006,11
16 years old,Female,Class 9,Always,1.65,58,6 or 7 times,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,Yes,6 or more times,3 or more,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,3 to 5 days,Most of the time,1 time,581.4145,201502006,11
16 years old,Female,Class 9,Always,1.54,49,6 or 7 times,I had a cut or stab wound,1 or 2 days,Never,Never,Yes,No,0 times,0,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,Rarely,Sometimes,2,3 to 5 days,Never,1 time,581.4145,201502006,11
