q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
14 years old,Male,Grade 9,Never,1.5,39,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,1 time,515.8548,201601008,15
14 years old,Male,Grade 9,Rarely,1.72,55,1 time,I had a cut or stab wound,10 to 19 days,Rarely,Most of the time,Yes,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,3,3 to 5 days,Sometimes,4 or 5 times,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.6,48,0 times,Not seriously injured,3 to 5 days,Sometimes,Rarely,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,2 or 3 times,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.55,43,1 time,Something else happened to me,6 to 9 days,Rarely,Rarely,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,1 or 2 days,Most of the time,6 or 7 times,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.39,31,2 or 3 times,Something else happened to me,3 to 5 days,Sometimes,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Always,1 time,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.56,46,1 time,Something else happened to me,1 or 2 days,Rarely,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,0 days,Rarely,2 or 3 times,515.8548,201601008,15
14 years old,Male,Grade 9,Rarely,1.58,58,4 or 5 times,Something else happened to me,6 to 9 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Sometimes,0 times,515.8548,201601008,15
14 years old,Male,Grade 9,Sometimes,1.69,66,10 or 11 times,I had a cut or stab wound,10 to 19 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,3,1 or 2 days,Always,12 or more times,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.7,57,2 or 3 times,Broken bone/dislocated joint,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,0 days,Most of the time,2 or 3 times,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.7,46,2 or 3 times,Not seriously injured,20 to 29 days,Most of the time,Sometimes,Yes,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,3,0 days,Most of the time,0 times,515.8548,201601008,15
14 years old,Male,Grade 9,Never,1.58,51,1 time,Something else happened to me,1 or 2 days,Rarely,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Sometimes,1 time,515.8548,201601008,15
16 years old,Male,Grade 11,Never,1.7,60,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Most of the time,1,0 days,Sometimes,0 times,367.5716,201601008,15
15 years old,Male,Grade 11,Never,1.76,62,2 or 3 times,Something else happened to me,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,1,0 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.73,60,1 time,Something else happened to me,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.72,55,NA,NA,3 to 5 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,1 or 2 days,Most of the time,0 times,367.5716,201601008,15
15 years old,Male,Grade 11,Never,1.73,58,1 time,Broken bone/dislocated joint,3 to 5 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,3 to 5 days,Neither,I have never used drugs,0 times,0 times,Never,Never,2,3 to 5 days,Always,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.71,52,1 time,Something else happened to me,0 days,Rarely,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.73,53,1 time,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Most of the time,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.7,50,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,1,0 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.65,43,0 times,Not seriously injured,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.67,50,1 time,Broken bone/dislocated joint,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Always,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.58,45,2 or 3 times,I had a cut or stab wound,10 to 19 days,Most of the time,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Sometimes,6 or 7 times,367.5716,201601008,15
16 years old,Male,Grade 11,Rarely,1.65,45,NA,NA,6 to 9 days,Rarely,Sometimes,Yes,Yes,1 time,0,I have never smoked cigarettes,0 days,3 to 5 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,1 or 2 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.72,54,0 times,Not seriously injured,3 to 5 days,Rarely,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,NA,NA,1 or 2 days,Most of the time,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.64,43,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,2,1 or 2 days,Rarely,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.8,62,4 or 5 times,Something else happened to me,1 or 2 days,Most of the time,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,2,1 or 2 days,Most of the time,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.56,47,1 time,Something else happened to me,6 to 9 days,Most of the time,Sometimes,Yes,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,5,0 days,Sometimes,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.63,45,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Always,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.64,51,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,2,0 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.73,68,0 times,Not seriously injured,1 or 2 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,2,1 or 2 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.64,45,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,1 or 2 days,Most of the time,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.69,53,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,0 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.64,47,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Never,1,0 days,Always,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.77,55,1 time,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,2,1 or 2 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.78,60,0 times,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,2,0 days,Most of the time,1 time,367.5716,201601008,15
16 years old,Male,Grade 11,Rarely,1.72,52,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,0 days,Always,12 or more times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.75,48,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,1 time,367.5716,201601008,15
16 years old,Male,Grade 11,Rarely,1.78,70,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.68,65,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,1,0 days,Rarely,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.68,52,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,3 to 5 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Rarely,1.64,44,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,1,3 to 5 days,Most of the time,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.68,51,NA,Not seriously injured,3 to 5 days,Rarely,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,1 or 2 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Sometimes,1.7,54,1 time,Something else happened to me,3 to 5 days,Sometimes,Rarely,No,No,0 times,1,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,1 or 2 days,Sometimes,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.6,53,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Always,2 or 3 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.74,55,0 times,Not seriously injured,6 to 9 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,1 or 2 days,Most of the time,0 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.76,44,0 times,Not seriously injured,1 or 2 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Rarely,1,0 days,Sometimes,8 or 9 times,367.5716,201601008,15
16 years old,Male,Grade 11,Never,1.74,49,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,1,3 to 5 days,Most of the time,0 times,367.5716,201601008,15
17 years old,Male,Grade 12,Never,1.49,44,1 time,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Rarely,1 time,449.365,201601008,15
17 years old,Male,Grade 12,Sometimes,1.68,63,0 times,Not seriously injured,3 to 5 days,Most of the time,Rarely,No,No,0 times,1,16 or 17 years old,1 or 2 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,2,0 days,Most of the time,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.65,47,2 or 3 times,Something else happened to me,6 to 9 days,Most of the time,Sometimes,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Rarely,Rarely,1,0 days,Sometimes,4 or 5 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.68,46,1 time,Something else happened to me,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,0 days,Always,10 or 11 times,449.365,201601008,15
18 years old or older,Male,Grade 12,Never,1.77,66,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,0,I have never smoked cigarettes,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.77,69,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.66,66,4 or 5 times,Something else happened to me,6 to 9 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,2,1 or 2 days,Sometimes,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.78,64,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,0 days,Sometimes,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Rarely,1.65,45,0 times,Not seriously injured,1 or 2 days,Sometimes,Sometimes,Yes,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,3,0 days,Most of the time,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.62,41,1 time,Something else happened to me,0 days,Never,Never,No,No,0 times,1,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,1 or 2 days,Most of the time,2 or 3 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.78,76,2 or 3 times,Something else happened to me,3 to 5 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,3 to 5 days,Rarely,12 or more times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.58,39,6 or 7 times,Broken bone/dislocated joint,1 or 2 days,Sometimes,Rarely,Yes,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Rarely,1,0 days,Rarely,10 or 11 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.76,68,4 or 5 times,Something else happened to me,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,0 days,Always,2 or 3 times,449.365,201601008,15
17 years old,Male,Grade 12,Rarely,1.71,56,0 times,Not seriously injured,1 or 2 days,Sometimes,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Most of the time,1 time,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.61,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.85,58,0 times,Not seriously injured,1 or 2 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,1 time,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.67,54,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Sometimes,1.72,57,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,14 or 15 years old,1 or 2 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Sometimes,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Sometimes,1.61,54,2 or 3 times,Something else happened to me,0 days,Sometimes,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Sometimes,1 time,449.365,201601008,15
17 years old,Male,Grade 12,Sometimes,1.86,70,12 or more times,Something else happened to me,10 to 19 days,Always,Most of the time,Yes,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,5,1 or 2 days,Most of the time,12 or more times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.77,62,0 times,Not seriously injured,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,1 or 2 days,Most of the time,0 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.75,62,NA,NA,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,1,1 or 2 days,Sometimes,1 time,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.62,54,1 time,Something else happened to me,3 to 5 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,1 or 2 days,Never,1 time,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.65,50,0 times,Not seriously injured,1 or 2 days,Never,Rarely,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,2 or 3 times,449.365,201601008,15
17 years old,Male,Grade 12,Never,1.75,55,2 or 3 times,Something else happened to me,NA,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,449.365,201601008,15
13 years old,Female,Grade 8,Never,1.58,29,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Never,2 or 3 times,418.6824,201601007,14
13 years old,Male,Grade 8,Never,NA,NA,2 or 3 times,Something else happened to me,1 or 2 days,Rarely,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,2,1 or 2 days,Sometimes,2 or 3 times,386.5676,201601007,14
12 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Rarely,0 times,418.6824,201601007,14
12 years old,Male,Grade 8,NA,NA,NA,0 times,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,7 years old or younger,0 times,0 times,Sometimes,Most of the time,2,3 to 5 days,Sometimes,2 or 3 times,386.5676,201601007,14
13 years old,Male,Grade 8,Sometimes,NA,NA,0 times,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Most of the time,NA,1 or 2 days,Always,2 or 3 times,386.5676,201601007,14
13 years old,Female,Grade 8,Never,NA,NA,2 or 3 times,Something else happened to me,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Sometimes,1,0 days,Sometimes,4 or 5 times,418.6824,201601007,14
14 years old,Male,Grade 8,Rarely,NA,NA,2 or 3 times,Something else happened to me,3 to 5 days,Rarely,Never,No,No,2 or 3 times,3 or more,NA,0 days,0 days,Neither,10 or 11 years old,0 times,NA,Rarely,Always,2,0 days,Rarely,6 or 7 times,386.5676,201601007,14
13 years old,Female,Grade 8,Never,1.65,48,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,418.6824,201601007,14
13 years old,Male,Grade 8,Rarely,NA,NA,NA,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,4,10 or more days,NA,0 times,386.5676,201601007,14
13 years old,Female,Grade 8,Sometimes,NA,NA,1 time,I had a cut or stab wound,0 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,2,6 to 9 days,Sometimes,6 or 7 times,418.6824,201601007,14
14 years old,Male,Grade 8,Sometimes,1.53,36,0 times,Not seriously injured,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,3,1 or 2 days,Sometimes,1 time,386.5676,201601007,14
13 years old,Female,Grade 8,Rarely,NA,NA,NA,Not seriously injured,0 days,Rarely,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Most of the time,5,1 or 2 days,Most of the time,0 times,418.6824,201601007,14
13 years old,Female,Grade 8,Never,1.46,29,0 times,Not seriously injured,0 days,Most of the time,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Most of the time,0 times,418.6824,201601007,14
13 years old,Female,Grade 8,Never,1.47,37,1 time,Broken bone/dislocated joint,0 days,Most of the time,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Always,0 times,418.6824,201601007,14
13 years old,Male,Grade 8,Sometimes,NA,NA,2 or 3 times,Something else happened to me,0 days,Never,Never,No,No,NA,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,1 time,386.5676,201601007,14
13 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,1,10 or more days,Sometimes,0 times,386.5676,201601007,14
12 years old,Female,Grade 8,Never,1.45,43,6 or 7 times,Something else happened to me,0 days,Sometimes,Rarely,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,2,0 days,Sometimes,2 or 3 times,418.6824,201601007,14
13 years old,Female,Grade 8,Never,1.48,40,1 time,Something else happened to me,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Most of the time,0 times,418.6824,201601007,14
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Most of the time,0 times,418.6824,201601007,14
16 years old,Female,Grade 11,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,2,0 days,Always,0 times,356.6985,201601007,14
13 years old,Female,Grade 8,Rarely,NA,NA,6 or 7 times,Something else happened to me,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,2,3 to 5 days,Always,12 or more times,418.6824,201601007,14
13 years old,Male,Grade 8,Never,1.52,30,1 time,Something else happened to me,1 or 2 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,1 or 2 days,Rarely,2 or 3 times,386.5676,201601007,14
13 years old,Male,Grade 8,Never,1.56,36,1 time,I had a cut or stab wound,1 or 2 days,Most of the time,Rarely,No,Yes,2 or 3 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Rarely,4,1 or 2 days,NA,12 or more times,386.5676,201601007,14
13 years old,Female,Grade 8,Rarely,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,418.6824,201601007,14
13 years old,Female,Grade 8,Sometimes,1.3,30,0 times,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,0 days,Most of the time,2 or 3 times,418.6824,201601007,14
